year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,aggravated_assault,arson,burglary,larceny_theft,motor_vehicle_theft,murder,robbery,sexual_assault,aggravated_assault_rate,arson_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate,murder_rate,robbery_rate,sexual_assault_rate
1983,82,163,St. Clair,20,Southern,Mostly Urban,9.8,265569,546,14,373,1461,46,36,78,33,205.6,5.3,140.5,550.1,17.3,13.6,29.4,12.4
1983,83,165,Saline,1,Southern,Mostly Urban,43.7,29025,17,0,53,47,2,0,2,1,58.6,0,182.6,161.9,6.9,0,6.9,3.4
1983,84,167,Sangamon,7,Central,Mostly Urban,14.1,175971,88,7,157,672,36,2,28,4,50,4,89.2,381.9,20.5,1.1,15.9,2.3
1983,85,169,Schuyler,8,Central,Mostly Rural,57.6,8149,1,0,3,12,0,0,0,0,12.3,0,36.8,147.3,0,0,0,0
1983,86,171,Scott,7,Central,Completely Rural,100,5984,0,0,3,5,0,0,0,1,0,0,50.1,83.6,0,0,0,16.7
1983,87,173,Shelby,4,Central,Mostly Rural,77.7,23464,1,0,4,11,0,0,0,0,4.3,0,17,46.9,0,0,0,0
1983,88,175,Stark,10,Central,Completely Rural,100,7160,0,0,17,19,2,1,0,0,0,0,237.4,265.4,27.9,14,0,0
1983,89,177,Stephenson,15,Northern - Other,Mostly Urban,40.1,49532,29,0,37,146,2,0,14,2,58.5,0,74.7,294.8,4,0,28.3,4
1983,90,179,Tazewell,10,Central,Mostly Urban,20.4,129168,80,8,160,512,32,2,8,3,61.9,6.2,123.9,396.4,24.8,1.5,6.2,2.3
1983,91,181,Union,1,Southern,Mostly Rural,65.9,18277,27,0,11,23,2,1,1,0,147.7,0,60.2,125.8,10.9,5.5,5.5,0
1983,92,183,Vermilion,5,Central,Mostly Urban,31.3,92758,122,3,195,393,11,1,16,10,131.5,3.2,210.2,423.7,11.9,1.1,17.2,10.8
1983,93,185,Wabash,2,Southern,Mostly Urban,38.9,14021,6,1,20,84,4,0,3,0,42.8,7.1,142.6,599.1,28.5,0,21.4,0
1983,94,187,Warren,9,Central,Mostly Urban,45.5,21482,7,0,20,62,1,0,2,0,32.6,0,93.1,288.6,4.7,0,9.3,0
1983,95,189,Washington,20,Southern,Mostly Rural,73.6,15438,3,0,12,9,1,0,0,0,19.4,0,77.7,58.3,6.5,0,0,0
1983,96,191,Wayne,2,Southern,Mostly Rural,69.9,18794,6,0,21,28,3,1,0,0,31.9,0,111.7,149,16,5.3,0,0
1983,97,193,White,2,Southern,Mostly Rural,62,18168,12,1,13,47,8,0,0,0,66.1,5.5,71.6,258.7,44,0,0,0
1983,98,195,Whiteside,14,Northern - Other,Mostly Urban,37.3,63443,27,3,116,273,4,0,6,1,42.6,4.7,182.8,430.3,6.3,0,9.5,1.6
1983,99,197,Will,12,Northern - Collar,Mostly Urban,3.9,326758,261,24,296,1098,57,11,59,17,79.9,7.3,90.6,336,17.4,3.4,18.1,5.2
1983,100,199,Williamson,1,Southern,Mostly Urban,34.8,58112,85,0,74,134,19,1,8,2,146.3,0,127.3,230.6,32.7,1.7,13.8,3.4
1983,101,201,Winnebago,17,Northern - Other,Mostly Urban,7.9,248221,305,9,427,2039,53,13,102,13,122.9,3.6,172,821.4,21.4,5.2,41.1,5.2
1983,102,203,Woodford,11,Central,Mostly Rural,54.9,33127,4,0,27,20,2,1,0,0,12.1,0,81.5,60.4,6,3,0,0
1984,1,1,Adams,8,Central,Mostly Urban,32.6,69501,97,2,78,367,4,2,3,2,139.6,2.9,112.2,528,5.8,2.9,4.3,2.9
1984,2,3,Alexander,1,Southern,Mostly Rural,61.9,11945,36,1,24,53,4,0,13,1,301.4,8.4,200.9,443.7,33.5,0,108.8,8.4
1984,3,5,Bond,3,Southern,Mostly Rural,60.7,15748,1,0,3,7,1,0,2,0,6.4,0,19.1,44.5,6.4,0,12.7,0
1984,4,7,Boone,17,Northern - Other,Mostly Urban,19.4,29175,12,4,41,134,1,0,3,0,41.1,13.7,140.5,459.3,3.4,0,10.3,0
1984,5,9,Brown,8,Central,Mostly Urban,41.1,5821,1,0,1,7,0,2,0,0,17.2,0,17.2,120.3,0,34.4,0,0
1984,6,11,Bureau,13,Central,Mostly Rural,57.4,38058,22,2,9,42,8,0,1,0,57.8,5.3,23.6,110.4,21,0,2.6,0
1984,7,13,Calhoun,8,Southern,Completely Rural,100,5704,0,1,0,1,0,0,0,0,0,17.5,0,17.5,0,0,0,0
1984,8,15,Carroll,15,Northern - Other,Mostly Rural,81.9,18058,8,0,15,39,4,0,0,0,44.3,0,83.1,216,22.2,0,0,0
1984,9,17,Cass,8,Central,Mostly Rural,52.1,14434,9,0,12,33,3,0,0,0,62.4,0,83.1,228.6,20.8,0,0,0
1984,10,19,Champaign,6,Central,Mostly Urban,12.7,170839,221,12,163,968,34,8,31,17,129.4,7,95.4,566.6,19.9,4.7,18.1,10
1984,11,21,Christian,4,Central,Mostly Urban,43.5,36161,21,0,14,83,4,0,1,0,58.1,0,38.7,229.5,11.1,0,2.8,0
1984,12,23,Clark,5,Southern,Mostly Rural,59.5,16713,12,2,21,43,0,0,0,0,71.8,12,125.7,257.3,0,0,0,0
1984,13,25,Clay,4,Southern,Mostly Rural,64.7,15487,7,0,10,11,0,0,0,0,45.2,0,64.6,71,0,0,0,0
1984,14,27,Clinton,4,Southern,Mostly Urban,48.8,33935,6,2,15,23,7,0,0,1,17.7,5.9,44.2,67.8,20.6,0,0,2.9
1984,15,29,Coles,5,Central,Mostly Urban,24.3,52685,26,3,43,170,6,3,1,1,49.3,5.7,81.6,322.7,11.4,5.7,1.9,1.9
1984,16,31,Cook,co,Northern - Cook,Completely Urban,0,5220920,8008,384,9463,52688,4040,1005,5520,1012,153.4,7.4,181.3,1009.2,77.4,19.2,105.7,19.4
1984,17,33,Crawford,2,Southern,Mostly Rural,60.2,21079,8,0,19,31,1,0,1,0,38,0,90.1,147.1,4.7,0,4.7,0
1984,18,35,Cumberland,5,Southern,Completely Rural,100,10927,9,1,11,7,3,0,0,0,82.4,9.2,100.7,64.1,27.5,0,0,0
1984,19,37,DeKalb,23,Northern - Other,Mostly Urban,20.3,72697,26,7,103,325,10,1,5,8,35.8,9.6,141.7,447.1,13.8,1.4,6.9,11
1984,20,39,De Witt,6,Central,Mostly Urban,48.8,17584,12,3,22,48,5,0,3,0,68.2,17.1,125.1,273,28.4,0,17.1,0
1984,21,41,Douglas,6,Central,Mostly Rural,61.6,19590,4,0,8,15,2,0,4,1,20.4,0,40.8,76.6,10.2,0,20.4,5.1
1984,22,43,DuPage,18,Northern - Collar,Completely Urban,0,701251,278,19,373,2117,113,15,60,15,39.6,2.7,53.2,301.9,16.1,2.1,8.6,2.1
1984,23,45,Edgar,5,Central,Mostly Rural,51.8,21251,23,0,28,94,3,0,7,1,108.2,0,131.8,442.3,14.1,0,32.9,4.7
1984,24,47,Edwards,2,Southern,Completely Rural,100,8220,2,2,5,9,2,0,1,0,24.3,24.3,60.8,109.5,24.3,0,12.2,0
1984,25,49,Effingham,4,Southern,Mostly Rural,59.7,31208,9,1,14,85,12,0,1,0,28.8,3.2,44.9,272.4,38.5,0,3.2,0
1984,26,51,Fayette,4,Southern,Mostly Rural,67,22058,4,0,6,31,1,0,0,0,18.1,0,27.2,140.5,4.5,0,0,0
1984,27,53,Ford,11,Central,Mostly Urban,41.8,15014,5,0,4,10,3,0,0,1,33.3,0,26.6,66.6,20,0,0,6.7
1984,28,55,Franklin,2,Southern,Mostly Urban,48.6,43098,41,3,79,85,4,0,10,2,95.1,7,183.3,197.2,9.3,0,23.2,4.6
1984,29,57,Fulton,9,Central,Mostly Rural,60,41281,15,1,25,88,12,1,2,2,36.3,2.4,60.6,213.2,29.1,2.4,4.8,4.8
1984,30,59,Gallatin,2,Southern,Completely Rural,100,7644,3,0,3,4,0,1,0,0,39.2,0,39.2,52.3,0,13.1,0,0
1984,31,61,Greene,7,Central,Mostly Rural,70.8,15986,2,0,20,21,5,0,0,1,12.5,0,125.1,131.4,31.3,0,0,6.3
1984,32,63,Grundy,13,Northern - Other,Mostly Urban,24.4,30735,11,0,35,60,6,0,5,0,35.8,0,113.9,195.2,19.5,0,16.3,0
1984,33,65,Hamilton,2,Southern,Mostly Rural,68.1,9166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,34,67,Hancock,9,Central,Mostly Rural,71,23247,12,1,39,31,7,2,1,1,51.6,4.3,167.8,133.4,30.1,8.6,4.3,4.3
1984,35,69,Hardin,2,Southern,Completely Rural,100,5469,2,0,3,7,0,0,0,1,36.6,0,54.9,128,0,0,0,18.3
1984,36,71,Henderson,9,Central,Mostly Rural,99.7,8799,1,0,5,1,1,0,0,0,11.4,0,56.8,11.4,11.4,0,0,0
1984,37,73,Henry,14,Central,Mostly Rural,50.3,55530,8,2,12,89,2,0,1,3,14.4,3.6,21.6,160.3,3.6,0,1.8,5.4
1984,38,75,Iroquois,21,Central,Mostly Rural,71.7,32541,7,2,16,23,7,1,0,0,21.5,6.1,49.2,70.7,21.5,3.1,0,0
1984,39,77,Jackson,1,Southern,Mostly Urban,37.2,61480,58,2,60,558,6,0,11,3,94.3,3.3,97.6,907.6,9.8,0,17.9,4.9
1984,40,79,Jasper,4,Southern,Mostly Rural,69.9,11289,2,0,6,14,2,0,0,0,17.7,0,53.1,124,17.7,0,0,0
1984,41,81,Jefferson,2,Southern,Mostly Rural,58.8,38281,34,3,61,230,6,3,9,2,88.8,7.8,159.3,600.8,15.7,7.8,23.5,5.2
1984,42,83,Jersey,7,Southern,Mostly Rural,60.6,20376,5,4,24,77,10,0,0,0,24.5,19.6,117.8,377.9,49.1,0,0,0
1984,43,85,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22944,7,1,20,22,1,1,0,2,30.5,4.4,87.2,95.9,4.4,4.4,0,8.7
1984,44,87,Johnson,1,Southern,Completely Rural,100,10275,7,0,14,20,1,2,0,0,68.1,0,136.3,194.6,9.7,19.5,0,0
1984,45,89,Kane,16,Northern - Collar,Mostly Urban,3.6,286381,260,25,375,1805,66,12,63,16,90.8,8.7,130.9,630.3,23,4.2,22,5.6
1984,46,91,Kankakee,21,Central,Mostly Urban,24.5,98513,100,1,132,709,28,9,16,6,101.5,1,134,719.7,28.4,9.1,16.2,6.1
1984,47,93,Kendall,23,Northern - Other,Mostly Urban,10.4,37261,8,0,9,41,2,1,0,0,21.5,0,24.2,110,5.4,2.7,0,0
1984,48,95,Knox,9,Central,Mostly Urban,24.3,58668,38,4,93,356,2,3,5,5,64.8,6.8,158.5,606.8,3.4,5.1,8.5,8.5
1984,49,97,Lake,19,Northern - Collar,Mostly Urban,1.3,457407,355,36,526,2504,71,8,112,36,77.6,7.9,115,547.4,15.5,1.7,24.5,7.9
1984,50,99,LaSalle,13,Northern - Other,Mostly Urban,30.2,108595,45,1,73,282,25,1,10,2,41.4,0.9,67.2,259.7,23,0.9,9.2,1.8
1984,51,101,Lawrence,2,Southern,Mostly Rural,58,18092,5,0,2,15,2,0,0,0,27.6,0,11.1,82.9,11.1,0,0,0
1984,52,103,Lee,15,Northern - Other,Mostly Rural,53.2,34476,14,2,41,85,3,0,0,2,40.6,5.8,118.9,246.5,8.7,0,0,5.8
1984,53,105,Livingston,11,Central,Mostly Urban,40.8,40495,5,3,12,40,3,0,1,1,12.3,7.4,29.6,98.8,7.4,0,2.5,2.5
1984,54,107,Logan,11,Central,Mostly Urban,39.9,30947,17,2,19,40,1,1,1,0,54.9,6.5,61.4,129.3,3.2,3.2,3.2,0
1984,55,109,McDonough,9,Central,Mostly Urban,29.5,36601,15,1,32,138,5,0,1,2,41,2.7,87.4,377,13.7,0,2.7,5.5
1984,56,111,McHenry,22,Northern - Collar,Mostly Urban,9.9,154773,86,10,190,598,27,3,9,1,55.6,6.5,122.8,386.4,17.4,1.9,5.8,0.6
1984,57,113,McLean,11,Central,Mostly Urban,16.5,122295,64,8,170,688,20,0,12,9,52.3,6.5,139,562.6,16.4,0,9.8,7.4
1984,58,115,Macon,6,Central,Mostly Urban,15.3,126033,214,37,295,1045,31,5,57,16,169.8,29.4,234.1,829.1,24.6,4,45.2,12.7
1984,59,117,Macoupin,7,Central,Mostly Rural,58.5,49274,24,4,45,58,11,1,2,0,48.7,8.1,91.3,117.7,22.3,2,4.1,0
1984,60,119,Madison,3,Southern,Mostly Urban,13.3,245117,188,4,361,1554,52,5,55,22,76.7,1.6,147.3,634,21.2,2,22.4,9
1984,61,121,Marion,4,Southern,Mostly Urban,45.1,44139,60,2,36,201,8,3,4,4,135.9,4.5,81.6,455.4,18.1,6.8,9.1,9.1
1984,62,123,Marshall,10,Central,Completely Rural,100,13805,2,0,6,10,0,1,0,0,14.5,0,43.5,72.4,0,7.2,0,0
1984,63,125,Mason,8,Central,Mostly Rural,77.5,17906,4,0,8,20,2,0,0,0,22.3,0,44.7,111.7,11.2,0,0,0
1984,64,127,Massac,1,Southern,Mostly Rural,50.5,14951,21,0,6,23,1,0,0,1,140.5,0,40.1,153.8,6.7,0,0,6.7
1984,65,129,Menard,8,Central,Mostly Rural,75.7,11603,7,0,7,11,1,0,0,1,60.3,0,60.3,94.8,8.6,0,0,8.6
1984,66,131,Mercer,14,Central,Mostly Rural,77.8,18977,2,0,2,12,0,1,0,1,10.5,0,10.5,63.2,0,5.3,0,5.3
1984,67,133,Monroe,20,Southern,Mostly Urban,41.4,20605,7,2,8,19,3,0,4,0,34,9.7,38.8,92.2,14.6,0,19.4,0
1984,68,135,Montgomery,4,Central,Mostly Urban,41.6,32023,9,0,14,29,3,0,5,0,28.1,0,43.7,90.6,9.4,0,15.6,0
1984,69,137,Morgan,7,Central,Mostly Urban,36.2,36976,62,1,69,134,1,2,7,0,167.7,2.7,186.6,362.4,2.7,5.4,18.9,0
1984,70,139,Moultrie,6,Central,Mostly Rural,69.2,14511,2,0,3,13,3,0,1,0,13.8,0,20.7,89.6,20.7,0,6.9,0
1984,71,141,Ogle,15,Northern - Other,Mostly Urban,47.1,45920,16,2,42,73,1,0,9,2,34.8,4.4,91.5,159,2.2,0,19.6,4.4
1984,72,143,Peoria,10,Central,Mostly Urban,14.6,190605,396,19,346,1920,42,15,92,29,207.8,10,181.5,1007.3,22,7.9,48.3,15.2
1984,73,145,Perry,20,Southern,Mostly Urban,43.6,22258,21,1,23,34,3,0,2,0,94.3,4.5,103.3,152.8,13.5,0,9,0
1984,74,147,Piatt,6,Central,Mostly Rural,67.7,16305,6,0,11,14,1,0,0,1,36.8,0,67.5,85.9,6.1,0,0,6.1
1984,75,149,Pike,8,Central,Mostly Rural,72.3,18788,2,0,5,14,0,0,0,0,10.6,0,26.6,74.5,0,0,0,0
1984,76,151,Pope,1,Southern,Completely Rural,100,4587,5,0,11,3,2,0,1,2,109,0,239.8,65.4,43.6,0,21.8,43.6
1984,77,153,Pulaski,1,Southern,Completely Rural,100,8349,23,0,8,6,3,1,1,5,275.5,0,95.8,71.9,35.9,12,12,59.9
1984,78,155,Putnam,10,Central,Completely Rural,100,6090,2,0,4,5,0,0,0,0,32.8,0,65.7,82.1,0,0,0,0
1984,79,157,Randolph,20,Southern,Mostly Urban,42.6,35461,9,0,8,24,3,0,0,1,25.4,0,22.6,67.7,8.5,0,0,2.8
1984,80,159,Richland,2,Southern,Mostly Urban,43.5,18243,27,4,47,106,5,1,3,0,148,21.9,257.6,581,27.4,5.5,16.4,0
1984,81,161,Rock Island,14,Central,Mostly Urban,10.9,162115,177,4,175,1010,18,9,22,13,109.2,2.5,107.9,623,11.1,5.6,13.6,8
1984,82,163,St. Clair,20,Southern,Mostly Urban,9.8,265028,418,10,298,1378,58,29,70,31,157.7,3.8,112.4,519.9,21.9,10.9,26.4,11.7
1984,83,165,Saline,1,Southern,Mostly Urban,43.7,28698,26,0,50,97,9,0,3,0,90.6,0,174.2,338,31.4,0,10.5,0
1984,84,167,Sangamon,7,Central,Mostly Urban,14.1,176144,92,8,119,446,16,2,17,9,52.2,4.5,67.6,253.2,9.1,1.1,9.7,5.1
1984,85,169,Schuyler,8,Central,Mostly Rural,57.6,7993,0,0,0,15,1,0,0,0,0,0,0,187.7,12.5,0,0,0
1984,86,171,Scott,7,Central,Completely Rural,100,5894,1,0,7,0,0,0,0,0,17,0,118.8,0,0,0,0,0
1984,87,173,Shelby,4,Central,Mostly Rural,77.7,23294,2,0,0,5,0,0,0,0,8.6,0,0,21.5,0,0,0,0
1984,88,175,Stark,10,Central,Completely Rural,100,7070,0,0,17,3,0,0,0,1,0,0,240.5,42.4,0,0,0,14.1
1984,89,177,Stephenson,15,Northern - Other,Mostly Urban,40.1,49362,32,3,28,181,2,2,4,1,64.8,6.1,56.7,366.7,4.1,4.1,8.1,2
1984,90,179,Tazewell,10,Central,Mostly Urban,20.4,127568,80,9,151,435,16,2,10,7,62.7,7.1,118.4,341,12.5,1.6,7.8,5.5
1984,91,181,Union,1,Southern,Mostly Rural,65.9,18266,31,1,2,27,2,0,1,0,169.7,5.5,10.9,147.8,10.9,0,5.5,0
1984,92,183,Vermilion,5,Central,Mostly Urban,31.3,92141,86,1,161,436,9,1,21,5,93.3,1.1,174.7,473.2,9.8,1.1,22.8,5.4
1984,93,185,Wabash,2,Southern,Mostly Urban,38.9,13939,2,2,8,55,1,0,3,1,14.3,14.3,57.4,394.6,7.2,0,21.5,7.2
1984,94,187,Warren,9,Central,Mostly Urban,45.5,21084,8,1,31,62,14,0,6,1,37.9,4.7,147,294.1,66.4,0,28.5,4.7
1984,95,189,Washington,20,Southern,Mostly Rural,73.6,15219,1,0,8,5,0,0,0,0,6.6,0,52.6,32.9,0,0,0,0
1984,96,191,Wayne,2,Southern,Mostly Rural,69.9,18612,4,3,8,17,11,1,1,1,21.5,16.1,43,91.3,59.1,5.4,5.4,5.4
1984,97,193,White,2,Southern,Mostly Rural,62,18086,12,0,15,39,10,0,0,1,66.3,0,82.9,215.6,55.3,0,0,5.5
1984,98,195,Whiteside,14,Northern - Other,Mostly Urban,37.3,62828,34,8,74,316,7,0,8,0,54.1,12.7,117.8,503,11.1,0,12.7,0
1984,99,197,Will,12,Northern - Collar,Mostly Urban,3.9,328511,187,21,320,1481,56,12,59,27,56.9,6.4,97.4,450.8,17,3.7,18,8.2
1984,100,199,Williamson,1,Southern,Mostly Urban,34.8,58384,67,5,57,121,16,2,1,7,114.8,8.6,97.6,207.2,27.4,3.4,1.7,12
1984,101,201,Winnebago,17,Northern - Other,Mostly Urban,7.9,247853,328,12,420,2293,60,12,116,28,132.3,4.8,169.5,925.1,24.2,4.8,46.8,11.3
1984,102,203,Woodford,11,Central,Mostly Rural,54.9,32805,9,0,16,20,2,0,0,0,27.4,0,48.8,61,6.1,0,0,0
1985,1,1,Adams,8,Central,Mostly Urban,32.6,68547,111,4,83,386,15,2,15,8,161.9,5.8,121.1,563.1,21.9,2.9,21.9,11.7
1985,2,3,Alexander,1,Southern,Mostly Rural,61.9,11677,41,1,11,101,2,0,3,1,351.1,8.6,94.2,864.9,17.1,0,25.7,8.6
1985,3,5,Bond,3,Southern,Mostly Rural,60.7,15599,2,0,7,17,0,0,0,0,12.8,0,44.9,109,0,0,0,0
1985,4,7,Boone,17,Northern - Other,Mostly Urban,19.4,29483,12,4,26,155,2,0,5,3,40.7,13.6,88.2,525.7,6.8,0,17,10.2
1985,5,9,Brown,8,Central,Mostly Urban,41.1,5736,1,0,1,4,0,0,0,0,17.4,0,17.4,69.7,0,0,0,0
1985,6,11,Bureau,13,Central,Mostly Rural,57.4,37704,15,2,42,70,6,1,0,1,39.8,5.3,111.4,185.7,15.9,2.7,0,2.7
1985,7,13,Calhoun,8,Southern,Completely Rural,100,5551,0,0,3,0,0,0,0,0,0,0,54,0,0,0,0,0
1985,8,15,Carroll,15,Northern - Other,Mostly Rural,81.9,17801,2,0,14,24,3,0,0,1,11.2,0,78.6,134.8,16.9,0,0,5.6
1985,9,17,Cass,8,Central,Mostly Rural,52.1,14223,8,0,3,23,1,0,1,0,56.2,0,21.1,161.7,7,0,7,0
1985,10,19,Champaign,6,Central,Mostly Urban,12.7,171355,237,8,204,1005,37,8,33,14,138.3,4.7,119.1,586.5,21.6,4.7,19.3,8.2
1985,11,21,Christian,4,Central,Mostly Urban,43.5,35700,18,0,33,106,3,0,1,1,50.4,0,92.4,296.9,8.4,0,2.8,2.8
1985,12,23,Clark,5,Southern,Mostly Rural,59.5,16555,8,0,14,38,6,0,0,0,48.3,0,84.6,229.5,36.2,0,0,0
1985,13,25,Clay,4,Southern,Mostly Rural,64.7,15180,6,0,26,17,2,0,0,0,39.5,0,171.3,112,13.2,0,0,0
1985,14,27,Clinton,4,Southern,Mostly Urban,48.8,33781,11,0,12,28,2,0,5,1,32.6,0,35.5,82.9,5.9,0,14.8,3
1985,15,29,Coles,5,Central,Mostly Urban,24.3,52594,11,2,40,264,1,1,0,2,20.9,3.8,76.1,502,1.9,1.9,0,3.8
1985,16,31,Cook,co,Northern - Cook,Completely Urban,0,5201817,7448,393,8642,50698,4096,869,4680,1350,143.2,7.6,166.1,974.6,78.7,16.7,90,26
1985,17,33,Crawford,2,Southern,Mostly Rural,60.2,20896,11,1,5,11,6,0,1,1,52.6,4.8,23.9,52.6,28.7,0,4.8,4.8
1985,18,35,Cumberland,5,Southern,Completely Rural,100,10879,11,0,17,16,5,0,0,0,101.1,0,156.3,147.1,46,0,0,0
1985,19,37,DeKalb,23,Northern - Other,Mostly Urban,20.3,72978,36,1,122,268,12,0,3,10,49.3,1.4,167.2,367.2,16.4,0,4.1,13.7
1985,20,39,De Witt,6,Central,Mostly Urban,48.8,17442,9,2,34,42,2,0,2,3,51.6,11.5,194.9,240.8,11.5,0,11.5,17.2
1985,21,41,Douglas,6,Central,Mostly Rural,61.6,19552,6,1,17,17,1,0,1,1,30.7,5.1,86.9,86.9,5.1,0,5.1,5.1
1985,22,43,DuPage,18,Northern - Collar,Completely Urban,0,714497,263,26,476,2569,134,2,37,22,36.8,3.6,66.6,359.6,18.8,0.3,5.2,3.1
1985,23,45,Edgar,5,Central,Mostly Rural,51.8,20968,16,3,32,63,4,0,1,0,76.3,14.3,152.6,300.5,19.1,0,4.8,0
1985,24,47,Edwards,2,Southern,Completely Rural,100,8153,1,0,4,4,1,0,0,0,12.3,0,49.1,49.1,12.3,0,0,0
1985,25,49,Effingham,4,Southern,Mostly Rural,59.7,31354,11,1,23,66,5,0,3,0,35.1,3.2,73.4,210.5,15.9,0,9.6,0
1985,26,51,Fayette,4,Southern,Mostly Rural,67,21788,5,2,6,21,4,0,0,1,22.9,9.2,27.5,96.4,18.4,0,0,4.6
1985,27,53,Ford,11,Central,Mostly Urban,41.8,14921,8,0,7,21,2,0,4,1,53.6,0,46.9,140.7,13.4,0,26.8,6.7
1985,28,55,Franklin,2,Southern,Mostly Urban,48.6,42969,47,1,34,79,5,2,6,3,109.4,2.3,79.1,183.9,11.6,4.7,14,7
1985,29,57,Fulton,9,Central,Mostly Rural,60,39793,16,2,50,72,11,0,4,0,40.2,5,125.7,180.9,27.6,0,10.1,0
1985,30,59,Gallatin,2,Southern,Completely Rural,100,7602,3,0,3,3,0,0,0,0,39.5,0,39.5,39.5,0,0,0,0
1985,31,61,Greene,7,Central,Mostly Rural,70.8,15874,4,1,31,39,1,1,0,2,25.2,6.3,195.3,245.7,6.3,6.3,0,12.6
1985,32,63,Grundy,13,Northern - Other,Mostly Urban,24.4,30845,9,0,21,84,7,0,1,2,29.2,0,68.1,272.3,22.7,0,3.2,6.5
1985,33,65,Hamilton,2,Southern,Mostly Rural,68.1,9086,2,0,2,0,2,0,0,0,22,0,22,0,22,0,0,0
1985,34,67,Hancock,9,Central,Mostly Rural,71,22720,2,2,42,52,3,1,0,5,8.8,8.8,184.9,228.9,13.2,4.4,0,22
1985,35,69,Hardin,2,Southern,Completely Rural,100,5369,4,0,0,16,0,1,0,0,74.5,0,0,298,0,18.6,0,0
1985,36,71,Henderson,9,Central,Mostly Rural,99.7,8653,2,0,6,3,0,0,0,0,23.1,0,69.3,34.7,0,0,0,0
1985,37,73,Henry,14,Central,Mostly Rural,50.3,54721,5,0,13,105,9,0,0,5,9.1,0,23.8,191.9,16.4,0,0,9.1
1985,38,75,Iroquois,21,Central,Mostly Rural,71.7,32156,4,0,9,24,1,2,0,0,12.4,0,28,74.6,3.1,6.2,0,0
1985,39,77,Jackson,1,Southern,Mostly Urban,37.2,61440,50,4,50,600,6,0,19,8,81.4,6.5,81.4,976.6,9.8,0,30.9,13
1985,40,79,Jasper,4,Southern,Mostly Rural,69.9,11133,1,0,3,12,0,0,5,0,9,0,26.9,107.8,0,0,44.9,0
1985,41,81,Jefferson,2,Southern,Mostly Rural,58.8,38577,39,0,98,264,22,3,6,1,101.1,0,254,684.3,57,7.8,15.6,2.6
1985,42,83,Jersey,7,Southern,Mostly Rural,60.6,20243,10,1,65,189,2,0,0,1,49.4,4.9,321.1,933.7,9.9,0,0,4.9
1985,43,85,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22871,3,2,20,24,5,0,0,0,13.1,8.7,87.4,104.9,21.9,0,0,0
1985,44,87,Johnson,1,Southern,Completely Rural,100,10995,8,0,15,7,3,1,0,3,72.8,0,136.4,63.7,27.3,9.1,0,27.3
1985,45,89,Kane,16,Northern - Collar,Mostly Urban,3.6,289277,298,20,389,1795,66,4,70,25,103,6.9,134.5,620.5,22.8,1.4,24.2,8.6
1985,46,91,Kankakee,21,Central,Mostly Urban,24.5,97039,107,12,164,685,22,6,59,16,110.3,12.4,169,705.9,22.7,6.2,60.8,16.5
1985,47,93,Kendall,23,Northern - Other,Mostly Urban,10.4,37283,12,0,12,34,6,0,3,1,32.2,0,32.2,91.2,16.1,0,8,2.7
1985,48,95,Knox,9,Central,Mostly Urban,24.3,57554,30,4,78,341,10,1,11,3,52.1,6.9,135.5,592.5,17.4,1.7,19.1,5.2
1985,49,97,Lake,19,Northern - Collar,Mostly Urban,1.3,465821,375,9,383,2421,39,18,79,39,80.5,1.9,82.2,519.7,8.4,3.9,17,8.4
1985,50,99,LaSalle,13,Northern - Other,Mostly Urban,30.2,107957,27,3,62,280,19,1,7,5,25,2.8,57.4,259.4,17.6,0.9,6.5,4.6
1985,51,101,Lawrence,2,Southern,Mostly Rural,58,17860,8,0,10,12,1,0,0,0,44.8,0,56,67.2,5.6,0,0,0
1985,52,103,Lee,15,Northern - Other,Mostly Rural,53.2,34330,22,2,36,106,8,0,4,3,64.1,5.8,104.9,308.8,23.3,0,11.7,8.7
1985,53,105,Livingston,11,Central,Mostly Urban,40.8,40191,11,1,13,32,5,0,0,0,27.4,2.5,32.3,79.6,12.4,0,0,0
1985,54,107,Logan,11,Central,Mostly Urban,39.9,31354,18,3,19,55,6,0,0,0,57.4,9.6,60.6,175.4,19.1,0,0,0
1985,55,109,McDonough,9,Central,Mostly Urban,29.5,35954,20,1,48,90,13,1,0,0,55.6,2.8,133.5,250.3,36.2,2.8,0,0
1985,56,111,McHenry,22,Northern - Collar,Mostly Urban,9.9,157672,65,10,244,723,23,0,11,7,41.2,6.3,154.8,458.5,14.6,0,7,4.4
1985,57,113,McLean,11,Central,Mostly Urban,16.5,122918,60,7,149,714,21,0,21,20,48.8,5.7,121.2,580.9,17.1,0,17.1,16.3
1985,58,115,Macon,6,Central,Mostly Urban,15.3,124970,223,31,268,1039,20,6,61,38,178.4,24.8,214.5,831.4,16,4.8,48.8,30.4
1985,59,117,Macoupin,7,Central,Mostly Rural,58.5,49182,25,1,19,65,3,3,0,1,50.8,2,38.6,132.2,6.1,6.1,0,2
1985,60,119,Madison,3,Southern,Mostly Urban,13.3,246494,178,10,350,1506,42,7,70,44,72.2,4.1,142,611,17,2.8,28.4,17.9
